gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Afferent/Efferent Endothelial	B Cells	CCD_IC	CCD_PC	CNT	DCT	Dendritic Cells	Endothelial	Fibroblast	Glomerular Endothelial	IMCD_IC	IMCD_PC	LOH_ATL	LOH_CTAL	LOH_DTL1	LOH_DTL2	LOH_DTL3	LOH_MTAL	Macrophages	Mesangial Cells	Monocytes	OMCD_IC	OMCD_PC	PTS1	PTS2	PTS3	Parietal Endothelial	Pericytes	Podocyte	Satellite Glia	Schwann Cells	Sensory Neurons	Spinal Endothelial	Sympathetic Neurons	T Cells	VSMC
WNT9B	O14905	False	WNT9B_HUMAN		CPI-SC0F2E04267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.005	0.0	0.0
WNT10A	Q9GZT5	False	WN10A_HUMAN		CPI-SC0AB470FD0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.018	0.0	0.0	0.005	0.0	0.002	0.0	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SC0B8DA0A10	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT11	O96014	False	WNT11_HUMAN		CPI-SC0D837BE1B	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.01	0.0	0.0	0.006	0.001	0.007	0.0	0.017
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-SC067A0FAD8	0.186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.383	0.0	0.494	0.0	0.0	0.004	0.0	0.007	0.0	0.079
WNT2	P09544	False	WNT2_HUMAN		CPI-SC0F9BC4D34	0.0	0.001	0.014	0.017	0.004	0.009	0.0	0.001	0.011	0.0	0.023	0.009	0.021	0.013	0.037	0.023	0.032	0.015	0.001	0.0	0.0	0.007	0.011	0.008	0.005	0.009	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.107	0.0	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SC063E27411	0.591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.015	0.0	0.001	0.014	0.0	0.072	0.0	0.005
WNT3	P56703	False	WNT3_HUMAN		CPI-SC06C2EDE8B	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.002	0.0	0.26	0.001	0.002
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SC07CD59D6A	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.01	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SC006CB27E1	0.092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.094	0.0	0.0	0.0	0.0	0.0	0.0	0.076	0.0	0.141	0.001	0.0	0.005	0.007	0.061	0.0	0.024
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SC00FA2B152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.006	0.026	0.004	0.004	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SC059D7F9EE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.005	0.013	0.0	0.0
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-SC0F73E951B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49	0.011	0.011	0.012	0.005	0.0	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SC0B5A3F59F	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.043	0.002	0.0	0.012	0.002	0.009	0.0	0.033
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SC0BFCEDA56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.001	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.003	0.0	0.0	0.045	0.0	0.0
WNT8A	Q9H1J5	False	WNT8A_HUMAN		CPI-SC0A0207B24	0.0	0.015	0.003	0.0	0.004	0.001	0.05	0.037	0.004	0.0	0.026	0.002	0.003	0.002	0.002	0.0	0.002	0.001	0.048	0.0	0.071	0.002	0.002	0.002	0.002	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.035
WNT8B	Q93098	False	WNT8B_HUMAN		CPI-SC09FA2DFEB	1.051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.489	0.0	0.0	0.0	0.0	0.0	0.0	1.68	0.0	1.38	0.0	0.0	0.0	0.0	0.228	0.0	1.018
WNT9A	O14904	False	WNT9A_HUMAN		CPI-SC0C6A402E9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.002	0.024	0.0	0.005	0.0	0.0
WNT9B	O14905	False	WNT9B_HUMAN		CPI-SC0376B7DC8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.005	0.0	0.0
WNT10A	Q9GZT5	False	WN10A_HUMAN		CPI-SC039BEEDE4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.018	0.0	0.0	0.005	0.0	0.002	0.0	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SC062B25672	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT11	O96014	False	WNT11_HUMAN		CPI-SC04590CF27	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.01	0.0	0.0	0.006	0.001	0.007	0.0	0.017
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-SC0277D6476	0.186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.383	0.0	0.494	0.0	0.0	0.004	0.0	0.007	0.0	0.079
WNT2	P09544	False	WNT2_HUMAN		CPI-SC0B4E996CD	0.0	0.001	0.014	0.017	0.004	0.009	0.0	0.001	0.011	0.0	0.023	0.009	0.021	0.013	0.037	0.023	0.032	0.015	0.001	0.0	0.0	0.007	0.011	0.008	0.005	0.009	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.107	0.0	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SC0DBD2C78A	0.591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.015	0.0	0.001	0.014	0.0	0.072	0.0	0.005
WNT3	P56703	False	WNT3_HUMAN		CPI-SC0596FD9F6	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.002	0.0	0.26	0.001	0.002
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SC0889E4F05	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.01	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SC07D38F0B5	0.092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.094	0.0	0.0	0.0	0.0	0.0	0.0	0.076	0.0	0.141	0.001	0.0	0.005	0.007	0.061	0.0	0.024
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SC07DA6989D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.006	0.026	0.004	0.004	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SC0C1671F4D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.005	0.013	0.0	0.0
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-SC0185A7BDE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49	0.011	0.011	0.012	0.005	0.0	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SC0B6D1BF72	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.043	0.002	0.0	0.012	0.002	0.009	0.0	0.033
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SC06EFB9697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.001	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.003	0.0	0.0	0.045	0.0	0.0
WNT8A	Q9H1J5	False	WNT8A_HUMAN		CPI-SC027A5CF3D	0.0	0.015	0.003	0.0	0.004	0.001	0.05	0.037	0.004	0.0	0.026	0.002	0.003	0.002	0.002	0.0	0.002	0.001	0.048	0.0	0.071	0.002	0.002	0.002	0.002	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.035
WNT8B	Q93098	False	WNT8B_HUMAN		CPI-SC01CC760EE	1.051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.489	0.0	0.0	0.0	0.0	0.0	0.0	1.68	0.0	1.38	0.0	0.0	0.0	0.0	0.228	0.0	1.018
WNT9A	O14904	False	WNT9A_HUMAN		CPI-SC0F68FD442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.002	0.024	0.0	0.005	0.0	0.0
WNT9B	O14905	False	WNT9B_HUMAN		CPI-SC0908CF012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.005	0.0	0.0
WNT10A	Q9GZT5	False	WN10A_HUMAN		CPI-SS0BAA8AA30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.018	0.0	0.0	0.005	0.0	0.002	0.0	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0961DD05D	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT11	O96014	False	WNT11_HUMAN		CPI-SS01072357C	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.01	0.0	0.0	0.006	0.001	0.007	0.0	0.017
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-SS075B13211	0.186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.383	0.0	0.494	0.0	0.0	0.004	0.0	0.007	0.0	0.079
WNT2	P09544	False	WNT2_HUMAN		CPI-SS02704D1B8	0.0	0.001	0.014	0.017	0.004	0.009	0.0	0.001	0.011	0.0	0.023	0.009	0.021	0.013	0.037	0.023	0.032	0.015	0.001	0.0	0.0	0.007	0.011	0.008	0.005	0.009	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.107	0.0	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SS0786D3749	0.591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.015	0.0	0.001	0.014	0.0	0.072	0.0	0.005
WNT3	P56703	False	WNT3_HUMAN		CPI-SS0A10C2A8F	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.002	0.0	0.26	0.001	0.002
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS0CCE526F7	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.01	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0EE63435D	0.092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.094	0.0	0.0	0.0	0.0	0.0	0.0	0.076	0.0	0.141	0.001	0.0	0.005	0.007	0.061	0.0	0.024
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS007954822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.006	0.026	0.004	0.004	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SS05C7CF827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.005	0.013	0.0	0.0
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-SS0BD98A044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49	0.011	0.011	0.012	0.005	0.0	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SS0123EE122	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.043	0.002	0.0	0.012	0.002	0.009	0.0	0.033
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SS03BC3A729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.001	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.003	0.0	0.0	0.045	0.0	0.0
WNT8A	Q9H1J5	False	WNT8A_HUMAN		CPI-SS0D184698A	0.0	0.015	0.003	0.0	0.004	0.001	0.05	0.037	0.004	0.0	0.026	0.002	0.003	0.002	0.002	0.0	0.002	0.001	0.048	0.0	0.071	0.002	0.002	0.002	0.002	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.035
WNT8B	Q93098	False	WNT8B_HUMAN		CPI-SS02C404F4D	1.051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.489	0.0	0.0	0.0	0.0	0.0	0.0	1.68	0.0	1.38	0.0	0.0	0.0	0.0	0.228	0.0	1.018
WNT9A	O14904	False	WNT9A_HUMAN		CPI-SS0EBBBD522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.002	0.024	0.0	0.005	0.0	0.0
WNT9B	O14905	False	WNT9B_HUMAN		CPI-SS0AC8C45C5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.005	0.0	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SS08D5BE130	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT11	O96014	False	WNT11_HUMAN		CPI-SS0672B7F35	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.01	0.0	0.0	0.006	0.001	0.007	0.0	0.017
WNT16	Q9UBV4	False	WNT16_HUMAN		CPI-SS0E27F8FC9	0.186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.383	0.0	0.494	0.0	0.0	0.004	0.0	0.007	0.0	0.079
WNT2	P09544	False	WNT2_HUMAN		CPI-SS09F9914EE	0.0	0.001	0.014	0.017	0.004	0.009	0.0	0.001	0.011	0.0	0.023	0.009	0.021	0.013	0.037	0.023	0.032	0.015	0.001	0.0	0.0	0.007	0.011	0.008	0.005	0.009	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.107	0.0	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SS040DBE4BA	0.591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.015	0.0	0.001	0.014	0.0	0.072	0.0	0.005
WNT3	P56703	False	WNT3_HUMAN		CPI-SS04FD5CAA2	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.002	0.0	0.26	0.001	0.002
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS0084A1684	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.01	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0568E47E6	0.092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.094	0.0	0.0	0.0	0.0	0.0	0.0	0.076	0.0	0.141	0.001	0.0	0.005	0.007	0.061	0.0	0.024
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS067D03CAF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.006	0.026	0.004	0.004	0.0	0.0
WNT5B	Q9H1J7	False	WNT5B_HUMAN		CPI-SS0930ADC94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.005	0.013	0.0	0.0
WNT6	Q9Y6F9	False	WNT6_HUMAN		CPI-SS0B2847CB4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49	0.011	0.011	0.012	0.005	0.0	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SS074152505	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.043	0.002	0.0	0.012	0.002	0.009	0.0	0.033
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SS004B391EE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.001	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.003	0.0	0.0	0.045	0.0	0.0
WNT8A	Q9H1J5	False	WNT8A_HUMAN		CPI-SS0705AA2B9	0.0	0.015	0.003	0.0	0.004	0.001	0.05	0.037	0.004	0.0	0.026	0.002	0.003	0.002	0.002	0.0	0.002	0.001	0.048	0.0	0.071	0.002	0.002	0.002	0.002	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.035
WNT8B	Q93098	False	WNT8B_HUMAN		CPI-SS0083EFD70	1.051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.489	0.0	0.0	0.0	0.0	0.0	0.0	1.68	0.0	1.38	0.0	0.0	0.0	0.0	0.228	0.0	1.018
WNT9A	O14904	False	WNT9A_HUMAN		CPI-SS00C692486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.002	0.024	0.0	0.005	0.0	0.0
WNT9B	O14905	False	WNT9B_HUMAN		CPI-SS05606F8F5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.005	0.0	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SC03947D5B8	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT3	P56703	False	WNT3_HUMAN		CPI-SC0CF9E0563	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.002	0.0	0.26	0.001	0.002
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SC03686CF16	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.01	0.0	0.0
